id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Post Malone|||Never Change|||164|||3,Post Malone,Never Change,"Bitch, you so cold, I'm so cold, ooh
Bitch, I'm so cold, I'm so cold
One motherfucker tryna play me like a console
No way, no way
I just got to get that check today
No way, no way
I just got to get that check today
Ooh, ooh
I just got to get that check today
Ooh, ooh
I just got to get that check today
<\Lyric>```",Post Malone|||Never Change|||164,3,annoyance,anger,disappointment,"[{'label': 'annoyance', 'score': 0.40178173780441284}, {'label': 'anger', 'score': 0.34385645389556885}, {'label': 'neutral', 'score': 0.20214830338954926}, {'label': 'disappointment', 'score': 0.04877791181206703}, {'label': 'disapproval', 'score': 0.025373483076691628}, {'label': 'disgust', 'score': 0.01864338107407093}]"
Post Malone|||Belong To Me|||165|||0,Post Malone,Belong To Me,"```
<Artist name> Post Malone <\Artist>
<Song title> Belong To Me <\Song title>
<Lyric> 
from snippet",Post Malone|||Belong To Me|||165,0,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9666155576705933}, {'label': 'annoyance', 'score': 0.009558831341564655}, {'label': 'approval', 'score': 0.009092845022678375}, {'label': 'realization', 'score': 0.004898962564766407}, {'label': 'anger', 'score': 0.0038523045368492603}, {'label': 'disapproval', 'score': 0.0035533392801880836}]"
Post Malone|||Belong To Me|||165|||1,Post Malone,Belong To Me,"I just done dreamed that it worked on ya
Hop up, lil' play-by
Yeah, I get the Benz and I play with it, yeah
Jump on, don't play me",Post Malone|||Belong To Me|||165,1,approval,excitement,joy,"[{'label': 'neutral', 'score': 0.7861226797103882}, {'label': 'approval', 'score': 0.08014614135026932}, {'label': 'excitement', 'score': 0.026257270947098732}, {'label': 'joy', 'score': 0.02126537263393402}, {'label': 'desire', 'score': 0.013584570959210396}, {'label': 'annoyance', 'score': 0.009469772689044476}]"
Post Malone|||Belong To Me|||165|||2,Post Malone,Belong To Me,"What you gon' do?
Hop in the Benz and the, ooh
Ayy, vamanos, ooh
Hop in, then cop out the coupe
Ayy, I just want bool
See me, go caca doodoodoo
What you gon' do?
<\Lyric>```",Post Malone|||Belong To Me|||165,2,curiosity,desire,excitement,"[{'label': 'neutral', 'score': 0.7109990119934082}, {'label': 'curiosity', 'score': 0.23830005526542664}, {'label': 'desire', 'score': 0.025250522419810295}, {'label': 'excitement', 'score': 0.021241672337055206}, {'label': 'approval', 'score': 0.018427176401019096}, {'label': 'confusion', 'score': 0.016246475279331207}]"
Post Malone|||You Can Have The Crown|||167|||0,Post Malone,You Can Have The Crown,"```
<Artist name> Post Malone <\Artist>
<Song title> You Can Have The Crown <\Song title>
<Lyric> 
Well, I been spending all my money on weed n' pills
Trynao write a song that'll pay the bills
But it ain't came yet so guess I'll have to rob a bank
I guess it could be worse, it ain't that bad
At least I ain't sitting in ol' Baghdad
In the middle of a hot damn desert sitting in a tank
Well every time the wife talks a baby gets mentioned
I'm so broke I can't pay attention
Lord how it tears me up to see her cry
Well I've been spendin' all my nights on the internet
Lookin' for a clue but ain't found one yet
Just a bunch of Mopars, guitars, and other shit I can't buy",Post Malone|||You Can Have The Crown|||167,0,disappointment,sadness,annoyance,"[{'label': 'disappointment', 'score': 0.5142478346824646}, {'label': 'sadness', 'score': 0.29727211594581604}, {'label': 'neutral', 'score': 0.165750190615654}, {'label': 'annoyance', 'score': 0.16175073385238647}, {'label': 'disapproval', 'score': 0.05885728821158409}, {'label': 'realization', 'score': 0.02622167579829693}]"
Post Malone|||You Can Have The Crown|||167|||1,Post Malone,You Can Have The Crown,"Well now Lord if you can hеar me
Won't you throw a damn dog a bone
'Cause if thе Devil shows up with a better deal
This old soul's a-going down
Oh, I sing 'em real pretty, sing 'em real sad
And all the people in the crowd say, ""He ain't half bad""
Well they call me King Turd up here on Shit Mountain
If you want it you can have the crown",Post Malone|||You Can Have The Crown|||167,1,admiration,disappointment,approval,"[{'label': 'neutral', 'score': 0.37017178535461426}, {'label': 'admiration', 'score': 0.30341583490371704}, {'label': 'disappointment', 'score': 0.07409319281578064}, {'label': 'approval', 'score': 0.06294142454862595}, {'label': 'annoyance', 'score': 0.03498492017388344}, {'label': 'disapproval', 'score': 0.01741558499634266}]"
Post Malone|||You Can Have The Crown|||167|||2,Post Malone,You Can Have The Crown,"Well I been sitting on my ass like a bump on a log
Watching Andy and ol' Boss Hog
I guess I ought to get up and go out and find a job
Instead of sittin' on the couch trying to find the next line
I'm sure there's gotta be a better use of my time
Like figurin' out which one of these banks I'm a-gonna go rob
Well the name of the game is hurry up and wait
But that ain't puttin' no food on my plate
Or gas in my car, and I drive a Bronco
So Lord if I could just get me a record deal
I might not have to worry about my next meal
But I'll still be tryna figure out what the fuck rhymes with Bronco",Post Malone|||You Can Have The Crown|||167,2,annoyance,anger,optimism,"[{'label': 'annoyance', 'score': 0.47139522433280945}, {'label': 'neutral', 'score': 0.4072050452232361}, {'label': 'anger', 'score': 0.04937982186675072}, {'label': 'optimism', 'score': 0.04337405785918236}, {'label': 'realization', 'score': 0.04073227941989899}, {'label': 'disapproval', 'score': 0.037012141197919846}]"
Post Malone|||You Can Have The Crown|||167|||3,Post Malone,You Can Have The Crown,"Well now Lord if you can hear me
Won't you throw a damn dog a bone
'Cause if the Devil shows up with a better deal
This old soul's a-going down
Well I sing 'em real pretty, sing 'em real sad
And all the people in the crowd say, ""He ain't half bad""
Well they call me King Turd up here on Shit Mountain
If you want it you can have the crown
Well they call me King Turd up here on Shit Mountain
If you want it you can have the crown
<\Lyric>```",Post Malone|||You Can Have The Crown|||167,3,admiration,approval,disappointment,"[{'label': 'neutral', 'score': 0.5793784260749817}, {'label': 'admiration', 'score': 0.1419069916009903}, {'label': 'approval', 'score': 0.050601743161678314}, {'label': 'disappointment', 'score': 0.05044404789805412}, {'label': 'annoyance', 'score': 0.025571336969733238}, {'label': 'sadness', 'score': 0.016989601776003838}]"
Post Malone|||The One|||168|||0,Post Malone,The One,"```
<Artist name> Post Malone <\Artist>
<Song title> The One <\Song title>
<Lyric> 
She no sidepiece, right beside me
She know she got it
Gave that bitch a number one play
Every time she on me, ride into the mornin'",Post Malone|||The One|||168,0,annoyance,anger,approval,"[{'label': 'neutral', 'score': 0.9128004908561707}, {'label': 'annoyance', 'score': 0.0614556223154068}, {'label': 'anger', 'score': 0.027512241154909134}, {'label': 'approval', 'score': 0.011373788118362427}, {'label': 'disappointment', 'score': 0.005853455979377031}, {'label': 'disgust', 'score': 0.0056928121484816074}]"
Post Malone|||The One|||168|||1,Post Malone,The One,"Baby you, baby you got a problem
You can come and get it, ayy, ayy
In my coupe, in my coupe, while she riding
Baby, come and get it
'Cause she's down, down, down
She's so down, down, down, got me goin' crazy
You want an alley-oop, that's an ""Oop""
'Cause I know she is a problem, baby",Post Malone|||The One|||168,1,joy,excitement,amusement,"[{'label': 'neutral', 'score': 0.8526552319526672}, {'label': 'joy', 'score': 0.027578381821513176}, {'label': 'excitement', 'score': 0.027163630351424217}, {'label': 'amusement', 'score': 0.015813611447811127}, {'label': 'approval', 'score': 0.015366524457931519}, {'label': 'annoyance', 'score': 0.013900170102715492}]"
Post Malone|||The One|||168|||2,Post Malone,The One,"Whippin' the foreign, jump out the ball
Bitch, and you know I jump out the ball
Hunnid up bands, jump out the fans, and no  no car
Saint Laurent  ball, bitch, Saint Laurent on my coat
Jump out the bed, jump out the fam",Post Malone|||The One|||168,2,anger,annoyance,disgust,"[{'label': 'neutral', 'score': 0.7430437207221985}, {'label': 'anger', 'score': 0.16622702777385712}, {'label': 'annoyance', 'score': 0.1623702496290207}, {'label': 'disgust', 'score': 0.010960285551846027}, {'label': 'disapproval', 'score': 0.008447551168501377}, {'label': 'approval', 'score': 0.007743803318589926}]"
Post Malone|||The One|||168|||3,Post Malone,The One,"Jump out the foreign, when I jump out the foreign
I jump out a bit', ayy
What about Bentley? I pull out the Bentley
I pull out the sweet, yeah, yeah
Is it on body, I jump out the foreign, I feel like the shit, yeah
Is it on baby, I pull out the .40, you doin' a backflip
My ho be damn friendly, they pull up, they my angel
Jump out for my liquor, jump out for her liquor
Call me for the liquor, call me for the Bud Light
Jump out for a witcher, shout out",Post Malone|||The One|||168,3,annoyance,approval,curiosity,"[{'label': 'neutral', 'score': 0.9070777893066406}, {'label': 'annoyance', 'score': 0.04828331246972084}, {'label': 'approval', 'score': 0.015027808025479317}, {'label': 'curiosity', 'score': 0.011949652805924416}, {'label': 'anger', 'score': 0.00993300974369049}, {'label': 'confusion', 'score': 0.006125262472778559}]"
Post Malone|||The One|||168|||4,Post Malone,The One,"She no sidepiece, right beside me
She know she got it
Gave that bitch a number one play
Every time she on me, ride into the mornin'",Post Malone|||The One|||168,4,annoyance,anger,approval,"[{'label': 'neutral', 'score': 0.8596060276031494}, {'label': 'annoyance', 'score': 0.10195600986480713}, {'label': 'anger', 'score': 0.04386640340089798}, {'label': 'approval', 'score': 0.012254069559276104}, {'label': 'disgust', 'score': 0.006905663292855024}, {'label': 'disappointment', 'score': 0.006600121036171913}]"
Post Malone|||The One|||168|||5,Post Malone,The One,"Baby you, baby you got a problem
You can come and get it, ayy, ayy
In my coupe, in my coupe, while she riding
Baby, come and get it
'Cause she's down, down, down
She's so down, down, down, got me goin' crazy
You want an alley-oop, that's an ""Oop""
'Cause I know she is a problem, baby",Post Malone|||The One|||168,5,joy,excitement,amusement,"[{'label': 'neutral', 'score': 0.8673173785209656}, {'label': 'joy', 'score': 0.02331669069826603}, {'label': 'excitement', 'score': 0.022203853353857994}, {'label': 'amusement', 'score': 0.015928300097584724}, {'label': 'approval', 'score': 0.015590034425258636}, {'label': 'annoyance', 'score': 0.013777262531220913}]"
Post Malone|||The One|||168|||6,Post Malone,The One,"Just know that, you know that my PJ, it foreign
And know I, it's not a 
Just know that, you know that my PJ, it foreign
And know I, it's not a 
Jump out foreign, so my bitch go badder
Jump out foreign, so my bitch go badder
Jump out foreign, so my bitch go badder
I don't even wanna see you baby
Whenever you fall, gotta let it up
I don't ever let go, and I would let it up
I don't never let you fall, and jump it all up
I don't even let go, let go
<\Lyric>```",Post Malone|||The One|||168,6,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.733813464641571}, {'label': 'annoyance', 'score': 0.2082185298204422}, {'label': 'anger', 'score': 0.13812071084976196}, {'label': 'disapproval', 'score': 0.029883338138461113}, {'label': 'approval', 'score': 0.015949906781315804}, {'label': 'disgust', 'score': 0.011497734114527702}]"
"Post Malone|||Pull Up, Ride Different|||169|||0",Post Malone,"Pull Up, Ride Different","```
<Artist name> Post Malone <\Artist>
<Song title> Pull Up, Ride Different <\Song title>
<Lyric> 
Hahaha
(Stoney Maloney)","Post Malone|||Pull Up, Ride Different|||169",0,amusement,joy,admiration,"[{'label': 'amusement', 'score': 0.8892109394073486}, {'label': 'joy', 'score': 0.10651973634958267}, {'label': 'neutral', 'score': 0.03445785120129585}, {'label': 'admiration', 'score': 0.012676198966801167}, {'label': 'approval', 'score': 0.00918345246464014}, {'label': 'love', 'score': 0.0068272873759269714}]"
"Post Malone|||Pull Up, Ride Different|||169|||1",Post Malone,"Pull Up, Ride Different","Young-Young Stoney, swangin', sippin' Remy
I just had some Henney, not the semi
Cocaine from the raft to the levies
Skate highs, bitch, Versace or the Givenchy
Only choice if we're swangin' in the Chevy (skrrt)
Young Stoney, fuck the bitch, she in the Bentley
Bandana on me, bumpin' Makaveli
Stonin', I just pour four up in the twenty (what?)
These bitches barkin' at the kennel
Had to swap bitches like a rental (yeah)
Kiss a elevator, bitch's levels
Snap a cannon with a Canon, no rebel
Gold-diggers couldn't dig it with a shovel (hell no)
In the Continental feelin' presidential (hell no)
Blowin' gas when I'm pushin' on the pedal
Bitch, Oriental headbanging like it's metal, she gon' get sentimental","Post Malone|||Pull Up, Ride Different|||169",1,annoyance,anger,disgust,"[{'label': 'neutral', 'score': 0.7050227522850037}, {'label': 'annoyance', 'score': 0.21245017647743225}, {'label': 'anger', 'score': 0.17107541859149933}, {'label': 'disgust', 'score': 0.01684696041047573}, {'label': 'disapproval', 'score': 0.014556152746081352}, {'label': 'disappointment', 'score': 0.008028386160731316}]"
"Post Malone|||Pull Up, Ride Different|||169|||2",Post Malone,"Pull Up, Ride Different","Pull up in the hoodie 'cause y'all motherfuckers need dealers (skrrt)
I only fuck with squad, y'all motherfuckers gettin' no features (hell no)
And I just bust a semi and I'm all out of money on my Visa (out of money on my Visa)
But no limit on the black card (hahaha)
I got it, you see me on the 
I just came up, I ain't never coming down
Every time we pullin' up, we gon' shut this shit down
And I ride different, I stay sippin', my roof missing, that loud twistin'
I ride different, bitch, I ride different","Post Malone|||Pull Up, Ride Different|||169",2,amusement,annoyance,anger,"[{'label': 'amusement', 'score': 0.5842710733413696}, {'label': 'neutral', 'score': 0.2448815107345581}, {'label': 'annoyance', 'score': 0.16778536140918732}, {'label': 'anger', 'score': 0.0795958936214447}, {'label': 'joy', 'score': 0.015479479916393757}, {'label': 'approval', 'score': 0.011372505687177181}]"
"Post Malone|||Pull Up, Ride Different|||169|||3",Post Malone,"Pull Up, Ride Different","I got some money comin', throw it in the counters
Me and the homie blowin' money like it's nothing (pap, pap)
Couple aces in my hand, I ain't bluffin'
Top shelf, and the blunt steady puffin' (steady puffin')
Said oh, damn (damn)
So that's how it's gonna be, huh? (huh?)
When I had nothin', ain't nobody give a shit
Now I got it, wanna fuck with me, huh? (huh?)
Man, fuck off with that bullshit
Dab riggin' that toolkit (woo)
Hoes used to curve like there was new shit
Now the same hoes in a full-split
Four overloads, I'm cool, shit (damn)
Got gold all in my jewel, shit (yeah)
Got bad hoes in my pool, shit
Trips to Am-Dam, that's zoo-shit (woo)","Post Malone|||Pull Up, Ride Different|||169",3,anger,annoyance,disgust,"[{'label': 'anger', 'score': 0.6528930068016052}, {'label': 'annoyance', 'score': 0.4375772476196289}, {'label': 'neutral', 'score': 0.13980652391910553}, {'label': 'disgust', 'score': 0.018475325778126717}, {'label': 'disapproval', 'score': 0.01392758172005415}, {'label': 'disappointment', 'score': 0.013257065787911415}]"
"Post Malone|||Pull Up, Ride Different|||169|||4",Post Malone,"Pull Up, Ride Different","Bitch, I ride different, ride different
And I ride different, I ride different
Roof missing, ride twistin', I ride different
And I ride different, I stay sippin', my roof missing, that loud twistin'
I ride different
<\Lyric>```","Post Malone|||Pull Up, Ride Different|||169",4,annoyance,anger,disapproval,"[{'label': 'annoyance', 'score': 0.49174630641937256}, {'label': 'neutral', 'score': 0.3493962287902832}, {'label': 'anger', 'score': 0.21977779269218445}, {'label': 'disapproval', 'score': 0.07516241073608398}, {'label': 'approval', 'score': 0.035641733556985855}, {'label': 'disgust', 'score': 0.020588060840964317}]"
