id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
The Script|||Gone|||79|||3,The Script,Gone,"I like to think you finally found some peace
And wherever you are just save a sеat for me
I'll be right therе when my time comes
So pour a drink 'cause I'll need one
We'll raise some hell up in Heaven",The Script|||Gone|||79,3,desire,joy,approval,"[{'label': 'neutral', 'score': 0.2712506353855133}, {'label': 'desire', 'score': 0.10011588037014008}, {'label': 'joy', 'score': 0.09974997490644455}, {'label': 'approval', 'score': 0.09914232045412064}, {'label': 'love', 'score': 0.09058894962072372}, {'label': 'optimism', 'score': 0.06881503760814667}]"
The Script|||Gone|||79|||4,The Script,Gone,"(Ooh, ooh, it's gone)
(Ooh, ooh, it's gone)
(Ooh, ooh, it's gone)
(Ooh, ooh, it's gone)",The Script|||Gone|||79,4,surprise,sadness,realization,"[{'label': 'surprise', 'score': 0.23293587565422058}, {'label': 'sadness', 'score': 0.17160116136074066}, {'label': 'neutral', 'score': 0.15187977254390717}, {'label': 'realization', 'score': 0.11148149520158768}, {'label': 'disappointment', 'score': 0.05547447130084038}, {'label': 'joy', 'score': 0.03339029476046562}]"
The Script|||Gone|||79|||5,The Script,Gone,"You would think I'm talkin' to myself but I'm talkin' to you
On the nights I get lost I'm thinkin', what would you do?
Always said if I made it, I'd make it with you
Only one person on stage now but it feels like, feels like two
<\Lyric>```",The Script|||Gone|||79,5,curiosity,confusion,optimism,"[{'label': 'neutral', 'score': 0.5596286058425903}, {'label': 'curiosity', 'score': 0.24429339170455933}, {'label': 'confusion', 'score': 0.06738630682229996}, {'label': 'optimism', 'score': 0.06579271703958511}, {'label': 'approval', 'score': 0.037499941885471344}, {'label': 'realization', 'score': 0.017061183229088783}]"
The Script|||Unite|||80|||0,The Script,Unite,"```
<Artist name> The Script <\Artist>
<Song title> Unite <\Song title>
<Lyric> 
How many miles must I walk in your shoes
'Fore I know how you feel, know how you're feelin'?
How many times must I see you on the news
'Fore I know it's for real, know it's for real and
How many nights must I hear you sing the blues?
Another gun man running on the loose
How many times must I turn a blind eye
And deny what I'm seeing? Deny what I'm seeing?",The Script|||Unite|||80,0,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.5445741415023804}, {'label': 'curiosity', 'score': 0.5250787734985352}, {'label': 'confusion', 'score': 0.12604767084121704}, {'label': 'annoyance', 'score': 0.020816292613744736}, {'label': 'surprise', 'score': 0.009635740891098976}, {'label': 'approval', 'score': 0.006072627380490303}]"
The Script|||Unite|||80|||1,The Script,Unite,"Another protest to another march
Incite a riot, boy, ready set, charge
Another gun fest, drop another bomb
Another war child, tell me what the fuck is goin' on?
Another scandal from the man in charge
Another white collar criminal at large
We're waking up, we're catching on
We've had enough, we're standing strong, yeah",The Script|||Unite|||80,1,annoyance,anger,curiosity,"[{'label': 'neutral', 'score': 0.29631543159484863}, {'label': 'annoyance', 'score': 0.28077924251556396}, {'label': 'anger', 'score': 0.17139217257499695}, {'label': 'curiosity', 'score': 0.15556469559669495}, {'label': 'approval', 'score': 0.07787477970123291}, {'label': 'confusion', 'score': 0.02281198836863041}]"
The Script|||Unite|||80|||2,The Script,Unite,"Divided States of America
Divided states of the world
If we don't all stand together
We will fall
Divided States of America
Divided states of the world
If we don't all stand together
We will fall",The Script|||Unite|||80,2,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9342055320739746}, {'label': 'annoyance', 'score': 0.01734478771686554}, {'label': 'approval', 'score': 0.013986722566187382}, {'label': 'realization', 'score': 0.013888834044337273}, {'label': 'disappointment', 'score': 0.01028014812618494}, {'label': 'optimism', 'score': 0.01002521999180317}]"
The Script|||Unite|||80|||3,The Script,Unite,"'Cause they built these walls so high
Let's reach across that great divide
'Cause they built these walls so high
Let's reach across that great divide
<\Lyric>```",The Script|||Unite|||80,3,admiration,approval,excitement,"[{'label': 'neutral', 'score': 0.8297286629676819}, {'label': 'admiration', 'score': 0.09059062600135803}, {'label': 'approval', 'score': 0.0676719918847084}, {'label': 'excitement', 'score': 0.02560066431760788}, {'label': 'joy', 'score': 0.01602146402001381}, {'label': 'realization', 'score': 0.01278394553810358}]"
The Script|||Hurricanes|||81|||0,The Script,Hurricanes,"```
<Artist name> The Script <\Artist>
<Song title> Hurricanes <\Song title>
<Lyric> 
Neither one of us is getting out of here alive
Both of us are stranded and we won't make it back inside
The whole world is blowing away
We just watch it pass us by
Get swept up off our feet
When we meet in the northern sky",The Script|||Hurricanes|||81,0,disappointment,sadness,annoyance,"[{'label': 'neutral', 'score': 0.6462786793708801}, {'label': 'disappointment', 'score': 0.2595542371273041}, {'label': 'sadness', 'score': 0.18653513491153717}, {'label': 'annoyance', 'score': 0.028020964935421944}, {'label': 'realization', 'score': 0.025413209572434425}, {'label': 'disapproval', 'score': 0.013641594909131527}]"
The Script|||Hurricanes|||81|||1,The Script,Hurricanes,"Like thunder and lightning
Cold and the warm
Together we make the perfect storm
You're like the wind
I'm like the rain
Together we both make hurricanes
Hurricanes
Hurricanes
Hurricanes
Hurricanes",The Script|||Hurricanes|||81,1,joy,approval,admiration,"[{'label': 'neutral', 'score': 0.5776225328445435}, {'label': 'joy', 'score': 0.10982699692249298}, {'label': 'approval', 'score': 0.10131053626537323}, {'label': 'admiration', 'score': 0.09701135754585266}, {'label': 'excitement', 'score': 0.08339345455169678}, {'label': 'love', 'score': 0.023686284199357033}]"
The Script|||Hurricanes|||81|||2,The Script,Hurricanes,"We're heading towards each other at 150 miles an hour
Knocking us off course with the force once you feel the power
We're trying to get away, trying to clear the path
From everything we buried in the aftermath
We swell like a super cell, raging getting louder and louder",The Script|||Hurricanes|||81,2,annoyance,approval,desire,"[{'label': 'neutral', 'score': 0.8396221399307251}, {'label': 'annoyance', 'score': 0.041835129261016846}, {'label': 'approval', 'score': 0.018540140241384506}, {'label': 'desire', 'score': 0.014582011848688126}, {'label': 'anger', 'score': 0.013402864336967468}, {'label': 'disappointment', 'score': 0.00916332472115755}]"
The Script|||Hurricanes|||81|||3,The Script,Hurricanes,"On my own I'm just another cold rainy day
Waiting for the wind to come along and take me away
And she's just a breeze on a sunny day
But once the two of us together
Man,we're blown away
<\Lyric>```",The Script|||Hurricanes|||81,3,joy,sadness,disappointment,"[{'label': 'neutral', 'score': 0.8791399002075195}, {'label': 'joy', 'score': 0.029999345541000366}, {'label': 'sadness', 'score': 0.023508457466959953}, {'label': 'disappointment', 'score': 0.01546111423522234}, {'label': 'annoyance', 'score': 0.013128472492098808}, {'label': 'realization', 'score': 0.011589291505515575}]"
The Script|||One Thing I Got Right|||82|||0,The Script,One Thing I Got Right,"```
<Artist name> The Script <\Artist>
<Song title> One Thing I Got Right <\Song title>
<Lyric> 
Out of nowhere
Out of the clouds
Went through hell to find the heaven I have now
Unexpected
Undefined
You've rearranged me piece by piece from every side",The Script|||One Thing I Got Right|||82,0,surprise,excitement,joy,"[{'label': 'surprise', 'score': 0.45021748542785645}, {'label': 'neutral', 'score': 0.40843650698661804}, {'label': 'excitement', 'score': 0.13430508971214294}, {'label': 'joy', 'score': 0.0420396588742733}, {'label': 'realization', 'score': 0.022142885252833366}, {'label': 'approval', 'score': 0.01015869528055191}]"
The Script|||One Thing I Got Right|||82|||1,The Script,One Thing I Got Right,"Freak waves, landslides
They've always been a friend of mine
Underneath it all I was calling for ya",The Script|||One Thing I Got Right|||82,1,approval,caring,realization,"[{'label': 'neutral', 'score': 0.9037289023399353}, {'label': 'approval', 'score': 0.07351530343294144}, {'label': 'caring', 'score': 0.027570156380534172}, {'label': 'realization', 'score': 0.011808984912931919}, {'label': 'optimism', 'score': 0.011115175671875477}, {'label': 'desire', 'score': 0.008218220435082912}]"
The Script|||One Thing I Got Right|||82|||2,The Script,One Thing I Got Right,"Everything I touch
I always mess it up
And everyone I've loved
I've nеver been enough
False starts, goodbyеs, that's the story of my life
Got it wrong a hundred million times
But you're the one thing I got right
You're the one thing I got right",The Script|||One Thing I Got Right|||82,2,love,approval,realization,"[{'label': 'love', 'score': 0.40535157918930054}, {'label': 'approval', 'score': 0.4044356346130371}, {'label': 'realization', 'score': 0.22721874713897705}, {'label': 'neutral', 'score': 0.10178091377019882}, {'label': 'disappointment', 'score': 0.03760701045393944}, {'label': 'annoyance', 'score': 0.03198052570223808}]"
The Script|||One Thing I Got Right|||82|||3,The Script,One Thing I Got Right,"This is a story
One with a twist
How you came along and changed how I exist
You said you did stitches
Showed you my scars
You fixed me up so good now I don't fall apart",The Script|||One Thing I Got Right|||82,3,approval,admiration,realization,"[{'label': 'neutral', 'score': 0.6153371930122375}, {'label': 'approval', 'score': 0.1207193061709404}, {'label': 'admiration', 'score': 0.0810762271285057}, {'label': 'realization', 'score': 0.07092466205358505}, {'label': 'joy', 'score': 0.03427443280816078}, {'label': 'excitement', 'score': 0.011649704538285732}]"
The Script|||One Thing I Got Right|||82|||4,The Script,One Thing I Got Right,"Everything I touch
I always mess it up
And everyone I've loved
I've never been enough
False starts, goodbyes, that's the story of my life
Got it wrong a hundred million times
But you're the one thing I got right
You're the one thing I got right
You're the one thing I got right
You're the one thing I got right",The Script|||One Thing I Got Right|||82,4,love,approval,realization,"[{'label': 'love', 'score': 0.4127381443977356}, {'label': 'approval', 'score': 0.3927471339702606}, {'label': 'realization', 'score': 0.16087377071380615}, {'label': 'neutral', 'score': 0.13060860335826874}, {'label': 'annoyance', 'score': 0.028972571715712547}, {'label': 'disappointment', 'score': 0.02791021019220352}]"
The Script|||One Thing I Got Right|||82|||5,The Script,One Thing I Got Right,"Everything I touch
I always mess it up
And everyone I've loved
I've never been enough
False starts, goodbyes, that's the story of my life
Got it wrong a hundred million times
But you're the one thing I got right
You're the one thing I got right
You're the one thing I got right
You're the one thing I got right
You're the one thing I got right
<\Lyric>```",The Script|||One Thing I Got Right|||82,5,love,approval,realization,"[{'label': 'love', 'score': 0.4056938886642456}, {'label': 'approval', 'score': 0.3723934590816498}, {'label': 'realization', 'score': 0.15689513087272644}, {'label': 'neutral', 'score': 0.15326295793056488}, {'label': 'annoyance', 'score': 0.025322481989860535}, {'label': 'disappointment', 'score': 0.022280259057879448}]"
The Script|||Never Seen Anything “Quite Like You” - Acoustic|||83|||0,The Script,Never Seen Anything “Quite Like You” - Acoustic,"```
<Artist name> The Script <\Artist>
<Song title> Never Seen Anything “Quite Like You” - Acoustic <\Song title>
<Lyric> 
I think I want you more than want
And know I need you more than need
I want to hold you more than hold
When you stood in front of me
I think you know me more than know
And you see me more than see
I could die now more than die
Every time you look at me",The Script|||Never Seen Anything “Quite Like You” - Acoustic|||83,0,desire,love,approval,"[{'label': 'desire', 'score': 0.7035701274871826}, {'label': 'neutral', 'score': 0.1892816573381424}, {'label': 'love', 'score': 0.07760966569185257}, {'label': 'approval', 'score': 0.020464612171053886}, {'label': 'caring', 'score': 0.019192803651094437}, {'label': 'optimism', 'score': 0.016728082671761513}]"
The Script|||Never Seen Anything “Quite Like You” - Acoustic|||83|||1,The Script,Never Seen Anything “Quite Like You” - Acoustic,"Well I've seen you in jeans with no make-up on
And I've stood there in awe as your date for the prom
I'm blessed as a man to have seen you in white
But I've never seen anything quite like you tonight
No, I've never seen anything quite like you",The Script|||Never Seen Anything “Quite Like You” - Acoustic|||83,1,surprise,excitement,admiration,"[{'label': 'surprise', 'score': 0.49712130427360535}, {'label': 'excitement', 'score': 0.2785413861274719}, {'label': 'admiration', 'score': 0.1318981945514679}, {'label': 'neutral', 'score': 0.0962701365351677}, {'label': 'joy', 'score': 0.037494949996471405}, {'label': 'realization', 'score': 0.018757591024041176}]"
